卡BIN,银行名称,卡种
621350002,乐平融兴村镇银行,0
621350003,安义融兴村镇银行,0
628318,华夏银行,1
628319,泉州银行,1
62215031,邮储银行,0
955954160,农业银行,0
955954161,农业银行,0
955954162,农业银行,0
621278193,安平惠民村镇银行,0
955954163,农业银行,0
621350009,江苏如东融兴村镇银行,0
62215030,邮储银行,0
955999076,农业银行,0
955966146,农业银行,0
955999075,农业银行,0
955966145,农业银行,0
528948,民生银行,1
955999074,农业银行,0
955966143,农业银行,0
6223091100,浙商银行,0
63491026013,农业银行,2
621350010,北京怀柔融兴村镇银行,0
955987060,农业银行,0
621350011,洪湖融兴村镇银行,0
955966142,农业银行,0
955987061,农业银行,0
955999079,农业银行,0
955966141,农业银行,0
955987062,农业银行,0
628320,海口农村商业银行,1
63491026010,农业银行,2
955966140,农业银行,0
628321,河北银行股份有限公司,1
955999077,农业银行,0
63491026011,农业银行,2
628322,广东顺德农村商业银行,1
955978113,农业银行,0
955991113,农业银行,0
628323,陕西省农村信用社联合社,1
955978114,农业银行,0
621350017,海南保亭融兴村镇银行,0
628325,邢台银行,1
621350018,重庆市酋阳融兴村镇银行,0
621350019,重庆沙坪坝融兴村镇银行,0
955978117,农业银行,0
955991117,农业银行,0
621350012,重庆大渡口融兴村镇银行,0
628327,嘉兴银行,1
955978118,农业银行,0
955991116,农业银行,0
621350013,拜泉融兴村镇银行,0
955978115,农业银行,0
955991115,农业银行,0
621350014,遂宁安居融兴村镇银行,0
955978116,农业银行,0
955991114,农业银行,0
621350015,偃师融兴村镇银行,0
9551004039,邮储银行,0
9551004037,邮储银行,0
87050,浦发银行,0
9551004038,邮储银行,0
955966118,农业银行,0
955991118,农业银行,0
955975074,农业银行,0
9551004031,邮储银行,0
955966113,农业银行,0
9551004032,邮储银行,0
9551004030,邮储银行,0
9551004035,邮储银行,0
955966117,农业银行,0
9551004036,邮储银行,0
955966116,农业银行,0
9551004033,邮储银行,0
955966115,农业银行,0
9551004034,邮储银行,0
955966114,农业银行,0
491022163,农业银行,2
621350020,河间融惠村镇银行,0
491022162,农业银行,2
491022161,农业银行,2
535912241,农业银行,2
535912240,农业银行,2
63535914382,农业银行,2
955954139,农业银行,0
628330,广西壮族自治区农村信用社联合社,1
955988382,农业银行,0
628331,信阳银行,1
628332,甘肃省农村信用社联合社,1
955975076,农业银行,0
955975075,农业银行,0
628336,北京农商行,1
955975077,农业银行,0
491022160,农业银行,2
955975079,农业银行,0
628339,平顶山银行,1
51847531,中国银行,2
62215055,邮储银行,0
955954140,农业银行,0
955954141,农业银行,0
87040,浦发银行,0
955975061,农业银行,0
955975060,农业银行,0
955975062,农业银行,0
62275535,中国银行,2
51847535,中国银行,2
628340,湖北银行,1
63535913062,农业银行,2
63535913061,农业银行,2
63535913060,农业银行,2
528931,广发银行,1
955954146,农业银行,0
955954142,农业银行,0
955991139,农业银行,0
955954143,农业银行,0
955954145,农业银行,0
9551004017,邮储银行,0
9551004018,邮储银行,0
9551004015,邮储银行,0
9551004016,邮储银行,0
9551004019,邮储银行,0
955976382,农业银行,0
9551004010,邮储银行,0
63535914327,农业银行,2
63535914326,农业银行,2
9551004013,邮储银行,0
9551004014,邮储银行,0
9551004011,邮储银行,0
9551004012,邮储银行,0
491022142,农业银行,2
491022141,农业银行,2
491022140,农业银行,2
628351,玉溪市商业银行,1
491022146,农业银行,2
955954117,农业银行,0
955963061,农业银行,0
955991142,农业银行,0
491022145,农业银行,2
955954118,农业银行,0
955963062,农业银行,0
955991141,农业银行,0
628353,阜新银行股份有限公司,1
955991140,农业银行,0
491022143,农业银行,2
955963060,农业银行,0
955954113,农业银行,0
955991146,农业银行,0
955954114,农业银行,0
955991145,农业银行,0
955954115,农业银行,0
628358,吉林银行,1
955954116,农业银行,0
955991143,农业银行,0
63535913009,农业银行,2
955963076,农业银行,0
63535913008,农业银行,2
955963077,农业银行,0
955963074,农业银行,0
63535913005,农业银行,2
955963075,农业银行,0
955963079,农业银行,0
628360,福建海峡银行,1
622845007,农业银行,0
628362,招商银行,1
955988350,农业银行,0
628366,建设银行,1
628367,广州银行股份有限公司,1
628368,龙江银行股份有限公司,1
628369,无锡农村商业银行,1
955951061,农业银行,0
955951060,农业银行,0
622188,邮储银行,0
518710,招商银行,1
63491026009,农业银行,2
955987010,农业银行,0
622181,邮储银行,0
955987011,农业银行,0
622184,福建省农村信用社联合社,0
955987013,农业银行,0
63491026005,农业银行,2
63535913013,农业银行,2
63491026008,农业银行,2
955991160,农业银行,0
63535913011,农业银行,2
628370,中信银行,1
63535913010,农业银行,2
628371,中信银行,1
628372,中信银行,1
955991163,农业银行,0
9551005947,邮储银行,0
622680,中信银行,1
9551005944,邮储银行,0
621352,浦发银行,0
622683,江西农信联合社,0
9551005945,邮储银行,0
955961009,农业银行,0
621351,浦发银行,0
622682,江西农信联合社,0
940058,江阴农村商业银行,0
940055,宜昌市商业银行,0
940054,葫芦岛市商业银行,0
955974326,农业银行,0
955974327,农业银行,0
9551005939,邮储银行,0
438588,兴业银行,0
491029013,农业银行,2
955950350,农业银行,0
9551005937,邮储银行,0
491029010,农业银行,2
9551005938,邮储银行,0
491029011,农业银行,2
621348,营口沿海银行,0
9551005953,邮储银行,0
622674,光大银行,0
940040,兰州银行股份有限公司,0
625701,上海农商银行,1
9551005954,邮储银行,0
622673,光大银行,0
625700,徽商银行,1
9551005951,邮储银行,0
621345,宁波东海银行,0
623525001,惠水恒升村镇银行,0
9551005952,邮储银行,0
9551005957,邮储银行,0
622670,光大银行,0
9551005958,邮储银行,0
9551005955,邮储银行,0
622672,光大银行,0
621341,廊坊银行,0
9551005956,邮储银行,0
622671,光大银行,0
621340,廊坊银行,0
63535917074,农业银行,2
940048,珠海华润银行股份有限公司,0
63535917075,农业银行,2
940047,吉林银行,0
63535917076,农业银行,2
940046,河北银行股份有限公司,0
63535917077,农业银行,2
955961011,农业银行,0
940044,武汉农信,0
9551005950,邮储银行,0
63535917079,农业银行,2
955961010,农业银行,0
955961013,农业银行,0
940042,昆明农联社,0
62319802,民生银行,0
62319801,惠州仲恺东盈村镇银行,0
62319806,东莞大朗东盈村镇银行,0
940039,盛京银行,0
940038,广东顺德农村商业银行,0
62319803,贺州八步东盈村镇银行,0
621339,新疆汇和银行,0
9551005948,邮储银行,0
9551005949,邮储银行,0
955998309,农业银行,0
621336,农业银行,0
622667,光大银行,0
622666,光大银行,0
622669,光大银行,0
622668,光大银行,0
621337,商丘商行,0
9551005920,邮储银行,0
621332,中国银行,0
622663,光大银行,0
940073,赣州银行股份有限公司,0
9551005921,邮储银行,0
621331,中国银行,0
622662,光大银行,0
940072,潍坊银行,0
622665,光大银行,0
621333,中国银行,0
622664,光大银行,0
940070,盐城商行,0
9551005924,邮储银行,0
9551005925,邮储银行,0
9551005922,邮储银行,0
621330,中国银行,0
622661,光大银行,0
9551005923,邮储银行,0
622660,光大银行,0
535916011,农业银行,2
518474,中国银行,2
535916010,农业银行,2
535916013,农业银行,2
518476,中国银行,2
518475,中国银行,2
966666,兴业银行,0
940076,江苏银行,0
940074,泉州银行,0
955998313,农业银行,0
955998314,农业银行,0
955998311,农业银行,0
955998312,农业银行,0
955998310,农业银行,0
621278503,桦甸惠民村镇银行,0
622188399,邮储银行,0
622188397,邮储银行,0
9551005917,邮储银行,0
9551005918,邮储银行,0
621328,大华银行（中国）,0
622659,光大银行,1
622188395,邮储银行,0
9551005915,邮储银行,0
9551005916,邮储银行,0
622188393,邮储银行,0
622656,交通银行,1
621325,雅安市商业银行,0
622188394,邮储银行,0
622655,光大银行,1
622188391,邮储银行,0
9551005919,邮储银行,0
9558824100,工商银行,0
621327,安阳银行,0
622658,光大银行,1
622657,光大银行,1
9551005931,邮储银行,0
940062,东莞农村商业银行,0
9551005932,邮储银行,0
940061,青岛银行,0
955962326,农业银行,0
955983241,农业银行,0
940060,丹东银行股份有限公司,0
9551005930,邮储银行,0
9551005935,邮储银行,0
9551005936,邮储银行,0
955962327,农业银行,0
955983240,农业银行,0
9551005933,邮储银行,0
9551005862,邮储银行,0
9551005860,邮储银行,0
955992074,农业银行,0
955992075,农业银行,0
955992076,农业银行,0
6223093310,浙商银行,0
955992077,农业银行,0
63491023350,农业银行,2
621637006,兴县汇泽村镇银行,0
955974240,农业银行,0
621637005,正蓝旗汇泽村镇银行,0
955974241,农业银行,0
621637008,古交汇泽村镇银行,0
621637007,柳林汇泽村镇银行,0
955992079,农业银行,0
621269,南昌银行,0
621637009,唐县汇泽村镇银行,0
9551005876,邮储银行,0
622597,工商银行,1
621266,沧州银行股份有限公司,0
9551005877,邮储银行,0
9551005874,邮储银行,0
622599,工商银行,1
621268,渤海银行,0
9551005875,邮储银行,0
622598,招商银行,0
621267,福建海峡银行股份有限公司,0
9551005878,邮储银行,0
622595,南京银行,1
9551005879,邮储银行,0
49104,交通银行,1
621263,库尔勒市商业银行,0
63491022013,农业银行,2
9551005872,邮储银行,0
9551005873,邮储银行,0
9551005870,邮储银行,0
9551005871,邮储银行,0
491027327,农业银行,2
955995113,农业银行,0
491027326,农业银行,2
6223093320,浙商银行,0
63491022010,农业银行,2
63491022011,农业银行,2
49102,农业银行,2
955995118,农业银行,0
955995115,农业银行,0
621259,南京银行,0
955995114,农业银行,0
621258,重庆农村商业银行,0
955995117,农业银行,0
955995116,农业银行,0
622588,招商银行,0
621256,中国银行,0
622582,招商银行,1
621251,福建省农村信用社联合社,0
622581,招商银行,1
621252,青岛银行,0
622580,招商银行,0
9551005840,邮储银行,0
535913013,农业银行,2
63535910382,农业银行,2
535913011,农业银行,2
535913010,农业银行,2
621650002,文昌国民村镇银行,0
84301,浦发银行,0
621650001,琼海国民村镇银行,0
9551005838,邮储银行,0
9551005839,邮储银行,0
622579,招商银行,1
622578,招商银行,1
9551005854,邮储银行,0
622575,招商银行,1
621244,盛京银行,0
9551005855,邮储银行,0
621243,上海银行,0
9551005852,邮储银行,0
622577,招商银行,1
9551005853,邮储银行,0
621245,兴业银行,0
9551005858,邮储银行,0
955983162,农业银行,0
9551005859,邮储银行,0
955983163,农业银行,0
602969,北京银行,0
9551005856,邮储银行,0
955983160,农业银行,0
621242,兰州银行股份有限公司,0
9551005857,邮储银行,0
955983161,农业银行,0
955962241,农业银行,0
535913009,农业银行,2
402674,上海银行,1
955962240,农业银行,0
535913008,农业银行,2
402673,上海银行,1
9551005850,邮储银行,0
9551005851,邮储银行,0
535913005,农业银行,2
535914326,农业银行,2
535914327,农业银行,2
622568,广发银行,0
621237,秦皇岛银行股份有限公司,0
622567,汉口银行,1
955995139,农业银行,0
621239,衡水银行,0
621238,邢台银行股份有限公司,0
622569,无锡农村商业银行,1
356839,光大银行,1
356830,上海银行,1
356835,中国银行,1
535911013,农业银行,2
955989139,农业银行,0
356833,中国银行,1
535911011,农业银行,2
63535912062,农业银行,2
535911010,农业银行,2
955965163,农业银行,0
63535912060,农业银行,2
955965162,农业银行,0
63535912061,农业银行,2
955965161,农业银行,0
955965160,农业银行,0
955990139,农业银行,0
955977141,农业银行,0
955977142,农业银行,0
955977140,农业银行,0
535911008,农业银行,2
535911009,农业银行,2
535911007,农业银行,2
356840,光大银行,1
63535912079,农业银行,2
535911005,农业银行,2
63535912077,农业银行,2
63535912075,农业银行,2
468203,招商银行,0
63535912076,农业银行,2
63535912074,农业银行,2
491023162,农业银行,2
491020060,农业银行,2
535912115,农业银行,2
535912114,农业银行,2
535912113,农业银行,2
621659009,舒兰吉银村镇银行,0
491023382,农业银行,2
955966241,农业银行,0
955987160,农业银行,0
955966240,农业银行,0
955987161,农业银行,0
621659008,双辽吉银村镇银行,0
955987162,农业银行,0
955987163,农业银行,0
621659006,长春双阳吉银村镇银行,0
621316001,青岛胶南海汇村镇银行,0
625359,包商银行,1
625357,福建省农村信用社联合社,1
625356,兴业银行,1
625353,兴业银行,1
63535913118,农业银行,2
625352,上海银行,1
63535913117,农业银行,2
625351,上海银行,1
63535913116,农业银行,2
625350,上海银行,1
63491023079,农业银行,2
63535913115,农业银行,2
63535913114,农业银行,2
63535913113,农业银行,2
63491023074,农业银行,2
63491023077,农业银行,2
491023350,农业银行,2
63491023076,农业银行,2
63491023075,农业银行,2
95555021,招商银行,0
955954240,农业银行,0
955975160,农业银行,0
955975162,农业银行,0
955975161,农业银行,0
955987142,农业银行,0
955987143,农业银行,0
955987145,农业银行,0
621687913,宝丰豫丰村镇银行,0
955987146,农业银行,0
62275635,中国银行,2
90592,兴业银行,0
63491023062,农业银行,2
63491023061,农业银行,2
535910350,农业银行,2
63491023060,农业银行,2
955987140,农业银行,0
955987141,农业银行,0
601382,中国银行,0
955975163,农业银行,0
955954241,农业银行,0
625339,光大银行,1
955987139,农业银行,0
625338,中国银行,2
625337,中国银行,2
625336,农业银行,1
625333,中国银行,2
63535913139,农业银行,2
62215129,邮储银行,0
491022005,农业银行,2
955963162,农业银行,0
